uid,age,birthday,country,region,genderSlider,genderLabel,lifeExpectancy,weeksLived,weeksRemaining,weeksTotal,percentLived,phaseTemplate,phaseCount,phases
XQLvSb1N8KuyQmfyMvXnIG5B2vR4,72,09.08.1954,Serbia,Europe,9,Female,78,3741,315,4056,92.2,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
dO2iK29X1IarZrU3eJaFmhSp9K9u,20,13.04.2006,Nepal,Asia,9,Female,73,1044,2752,3796,27.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
UqYT7oBIK27zndIThTEYpFGYGVZu,53,03.05.1973,Denmark,Europe,0,Male,79,2763,1345,4108,67.3,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
PP2j4S3VgnpmBFvHs6A4NFLyuIDq,26,25.06.2000,Pakistan,Asia,0,Male,67,1347,2137,3484,38.7,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
oNfD3QRLjFMrR7fQRsGQ8jBV0OWM,52,11.08.1974,Egypt,Africa,0,Male,72,2697,1047,3744,72.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
tVWB2LBLoS4d7vFlZylcVuDNkrhr,33,14.10.1993,India,Asia,0,Male,68,1696,1840,3536,48.0,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
xIJGpOdfNFcam4Ie01BpXGyUgvqz,35,20.11.1991,Kenya,Africa,9,Female,70,1796,1844,3640,49.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
B15ZyREcum50sJgQSYvBMQXwc826,25,02.07.2001,Afghanistan,Asia,0,Male,63,1294,1982,3276,39.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
PC2Ifjlq6wDFryBLZZZfWIJgFCxe,43,08.09.1983,Vietnam,Asia,9,Female,79,2223,1885,4108,54.1,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
WvPArHGPpWuJqBvWKcbuSqXnZnVH,35,26.02.1991,Mexico,North America,9,Female,78,1834,2222,4056,45.2,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
TZqL3E6RsgnKC9Pg6NC1VMqPYORD,68,06.10.1958,Norway,Europe,0,Male,81,3524,688,4212,83.7,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
gvOTEfH2xnPj1H7vbWUWZELZwFOy,75,11.09.1951,China,Asia,9,Female,80,3893,267,4160,93.6,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
WzoTO7sabgyK8NfTEKSYQ8hvtvcS,83,21.05.1943,Canada,North America,9,Female,84,4326,42,4368,99.0,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
lZgevQOcgU6CXqcHRlGtg4jUwYoI,67,04.01.1959,Ireland,Europe,0,Male,80,3511,649,4160,84.4,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
9XEo2XRKcdhHnW7ovgmaqcD1kN8o,44,22.07.1982,South Africa,Africa,9,Female,67,2282,1202,3484,65.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
TzV26q7mV8PP4PowM0IjZF8v6PoT,30,16.06.1996,India,Asia,9,Female,71,1557,2135,3692,42.2,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
Vy6gYP7XkqOtjx5KWHXjuMs8VBqN,24,29.03.2002,South Korea,Asia,9,Female,86,1255,3217,4472,28.1,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
treGXQPVRfxBFbudIOHQnZSFWH31,29,12.03.1997,India,Asia,0,Male,68,1519,2017,3536,43.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
ePppqdglkmymF2ys4cJ9PDgHWxTx,58,06.03.1968,United States,North America,0,Male,74,3033,815,3848,78.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
7EcH0ydsFYnoZk0OXpAsKfcSQoQx,60,21.02.1966,Iran,Asia,9,Female,78,3139,917,4056,77.4,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
EasuPh7BdITxJl9iy7Ck75ep3TWv,20,24.10.2006,United States,North America,9,Female,80,1017,3143,4160,24.4,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
TUIFwra15oVwoFsQMfzB2uft4xnQ,33,04.03.1993,China,Asia,9,Female,80,1728,2432,4160,41.5,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
4VjHlJw6KDJ5vVLg5fEbczCdJep5,36,03.12.1990,Greece,Europe,0,Male,79,1846,2262,4108,44.9,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
VNKmBIhIVzCP1art6OSKSPPoeVVc,41,18.05.1985,India,Asia,0,Male,68,2135,1401,3536,60.4,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
SuUE89vWsrHcs2BX0H9x10kdK03w,66,24.07.1960,China,Asia,0,Male,75,3430,470,3900,87.9,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
gd7Jy2wPvvjJCkQnFq9bmaF7x1Ta,67,14.08.1959,Mexico,North America,9,Female,78,3479,577,4056,85.8,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
7SznizHcVBBCKDUmJZinDlUVBPf6,62,06.10.1964,Indonesia,Asia,9,Female,73,3211,585,3796,84.6,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
kOcH34rkl6oWnKorbyRb06J8RQaL,23,18.03.2003,Russia,Europe,9,Female,76,1205,2747,3952,30.5,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
WLfFpSdW1qGZuGWvg7NVGakvtiXu,44,29.09.1982,Nigeria,Africa,0,Male,55,2273,587,2860,79.5,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
bI8AG7HbloKih34c3MSuyzmKJiYJ,35,12.03.1991,Vietnam,Asia,0,Male,71,1832,1860,3692,49.6,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
XeXXJXkYDPysAoVHFDbecGtQjbQT,72,16.09.1954,Saudi Arabia,Asia,0,Male,77,3735,269,4004,93.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
qyGMORd3ziCObgkQJpkd1yD4vT5X,47,10.06.1979,Nigeria,Africa,0,Male,55,2445,415,2860,85.5,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
oIyRadfqBKoyeTGFgNawSJE88Pbi,63,16.09.1963,China,Asia,9,Female,80,3266,894,4160,78.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
ShojJ0ZJ0UKFKgH644Ye0XOfL84C,23,05.09.2003,Bangladesh,Asia,0,Male,72,1180,2564,3744,31.5,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
4sYZKjiLGHQlO784To5AWD2plsNv,60,26.02.1966,Sudan,Africa,3,Non-binary / Other,66,3138,294,3432,91.4,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
1wg4U0nGPcj4cXqHbssKzdbdrLzv,49,06.08.1977,Ethiopia,Africa,9,Female,70,2541,1099,3640,69.8,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
WRiwK5nWoKf75NdguCgSUllteE1A,34,13.03.1992,China,Asia,0,Male,75,1779,2121,3900,45.6,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
hLn8L9qXkJNZ7OuzzQWXfv1bkA4T,16,03.11.2010,Venezuela,South America,0,Male,70,807,2833,3640,22.2,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
mLac8dsCe0tjFpTuq6SrNhMLSUTB,41,01.06.1985,Indonesia,Asia,9,Female,73,2133,1663,3796,56.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
7QybtnWKl9vFInCpXF3p5ovNZmlo,52,20.04.1974,India,Asia,9,Female,71,2713,979,3692,73.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
pNHlYjovuecpifbRwwHEX7q9dj3Y,35,25.05.1991,Finland,Europe,9,Female,84,1821,2547,4368,41.7,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
MxxftFY6Vefp88vbSnQLpVeSDuEU,41,03.05.1985,Pakistan,Asia,9,Female,69,2137,1451,3588,59.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
7Nirp0AUi0P2O3Soi2aBecjtIxYP,41,26.07.1985,India,Asia,9,Female,71,2125,1567,3692,57.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
QA4FUKgerUT0TLEFFgKcX3OxpGzF,20,07.05.2006,India,Asia,2,Non-binary / Other,68,1041,2495,3536,29.4,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
55cvcKuyIVxkcDjEZS8gP1BNCvrC,27,27.09.1999,Peru,South America,9,Female,79,1386,2722,4108,33.7,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
yB2VK9xNvrIz3qDI6xFzx1uEgAvc,19,08.09.2007,China,Asia,9,Female,80,971,3189,4160,23.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
pUF4Om5bcvZvuXoDDXbmxQDKjzxH,68,07.07.1958,Pakistan,Asia,9,Female,69,3537,51,3588,98.6,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
ixYubdvKb9SPKIm0yCGDtgnmXrGV,22,09.03.2004,Pakistan,Asia,0,Male,67,1154,2330,3484,33.1,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
MMobQSg9JNtqUjMQwGXjuCuzahcn,26,08.05.2000,Austria,Europe,0,Male,79,1354,2754,4108,33.0,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
07lewIcq50k12aeycHhlJEIVEMKx,40,15.12.1986,United States,North America,0,Male,74,2053,1795,3848,53.4,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
ZY1rsaj8RjHZle1oewoeZgHRxxKh,24,13.08.2002,China,Asia,0,Male,75,1236,2664,3900,31.7,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
afq5W2JUZYXMT0xOL3TzIWr8nefU,64,22.04.1962,Ecuador,South America,0,Male,75,3339,561,3900,85.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
vfRjNBKatcwaUXY3CsYCnbgYv4qD,29,01.05.1997,Japan,Asia,0,Male,81,1511,2701,4212,35.9,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
XCqn16qMJ5Ga6pgoU9rlN7eZbkVB,36,16.11.1990,United States,North America,0,Male,74,1848,2000,3848,48.0,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
5yfZf9LNsWkoc5brsGCsIWNYKFGC,57,02.09.1969,Colombia,South America,0,Male,74,2955,893,3848,76.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
CDUB6VnDJtmm9cGg2BJVZ9rb5qs6,29,02.01.1997,United Kingdom,Europe,0,Male,79,1528,2580,4108,37.2,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
oPsJzRv6o9DQYTw42UtRKlM8nxgT,70,09.08.1956,South Korea,Asia,0,Male,80,3636,524,4160,87.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
JsA4qES5mUIvG18pM1OyCfR97qmh,31,15.02.1995,Iran,Asia,9,Female,78,1627,2429,4056,40.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
awNDotLhSyvyYIl2UyyYHKa6PMuE,40,30.08.1986,Russia,Europe,9,Female,76,2068,1884,3952,52.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
D0gHy7KjtL0db5ydce7YPUfueeKl,61,09.04.1965,Tanzania,Africa,0,Male,65,3184,196,3380,94.2,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
61aPIiVGs8ZMVQ3RIzhPndPGE386,55,17.11.1971,DR Congo,Africa,0,Male,59,2840,228,3068,92.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
Lhe9H2bnfTyrDdN8nblqhMLAl4Le,62,24.06.1964,Denmark,Europe,9,Female,83,3226,1090,4316,74.7,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
JeJolvWH2NyCgxLCq0J0kllMVqQr,16,05.04.2010,Tanzania,Africa,1,Non-binary / Other,65,837,2543,3380,24.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
TAh8ht8nAbRbID0tvPWdNy3WG5d5,63,14.11.1963,Uzbekistan,Asia,9,Female,76,3257,695,3952,82.4,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
yokz27ybjusHaMvMJEVS8XmZ80tv,17,24.12.2009,Mexico,North America,9,Female,78,851,3205,4056,21.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
QeDny5aSA7yO1gj6s0mbacypUFj7,25,24.05.2001,Mexico,North America,9,Female,78,1299,2757,4056,32.0,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
7Zkg3QGmkBS8VsvlDaM0IiDZeQjM,51,17.03.1975,Nigeria,Africa,9,Female,57,2666,298,2964,89.9,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
MTvfRbwfFMQVSh2mcnaChtjOoRlq,56,11.07.1970,Indonesia,Asia,9,Female,73,2910,886,3796,76.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
mhAJ0I1gzyh0WLZDPamax4dbgyJa,51,15.04.1975,Bulgaria,Europe,9,Female,79,2662,1446,4108,64.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
gTfzi6ZkaifwtbLXM8zTVhZRxRRi,66,11.12.1960,Pakistan,Asia,0,Male,67,3410,74,3484,97.9,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
lCBsvqdRSEz6UPKcghujuFAlBHHy,19,17.06.2007,South Africa,Africa,7,Non-binary / Other,65,983,2397,3380,29.1,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
op7XHXaVDZAX0t3l9n7uQsTKluXI,51,19.09.1975,China,Asia,9,Female,80,2639,1521,4160,63.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
QW9XnRVC8BpVQfyI808J4cU2O7lW,54,28.10.1972,Indonesia,Asia,2,Non-binary / Other,69,2790,798,3588,77.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
mCQePN3KSa9EyghpZLNJ1KCN5R54,64,01.01.1962,China,Asia,9,Female,80,3355,805,4160,80.6,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
2P2jwN61FFgVqoJypS3aaoKM806O,49,16.11.1977,Thailand,Asia,0,Male,73,2527,1269,3796,66.6,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
pXr0cy4kAxVvOsCvJQbXqvOF5F7N,45,29.11.1981,Ethiopia,Africa,0,Male,66,2316,1116,3432,67.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
7w1BU5Ez9IxG9ntc0QdBPX0Cy2Q1,75,23.10.1951,Turkey,Asia,9,Female,81,3887,325,4212,92.3,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
yjlSFrolKLiIQclf9iYXtjoRSYrB,16,17.08.2010,France,Europe,0,Male,79,818,3290,4108,19.9,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
qEsXucpwwR9c8czDezt6XIXXgjIp,28,31.03.1998,DR Congo,Africa,9,Female,63,1464,1812,3276,44.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
UazbTgj14HoSbxrIvP6xu6Jd8nua,56,16.03.1970,Pakistan,Asia,0,Male,67,2927,557,3484,84.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
E1lSdQzblTpJS8Z6A5b6ldB6PyCL,55,08.04.1971,Ireland,Europe,9,Female,84,2871,1497,4368,65.7,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
7QkdKmtcBDkhleOQUYKN0Tj5WLg0,45,30.01.1981,Indonesia,Asia,9,Female,73,2359,1437,3796,62.1,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
13hjoCUlWtMuTHBkHjyjQGRU78k8,26,30.03.2000,China,Asia,4,Non-binary / Other,77,1359,2645,4004,33.9,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
FuTqz0zQbAZqjM49kCCCpE4qBYRq,32,23.07.1994,Malaysia,Asia,9,Female,78,1656,2400,4056,40.8,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
MFC5HjGXiXjySRUpBamEO6cySHam,22,03.07.2004,France,Europe,3,Non-binary / Other,81,1137,3075,4212,27.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
8JwdCG32V9iQoxQfybJfMQIGaRDQ,41,10.07.1985,Pakistan,Asia,9,Female,69,2128,1460,3588,59.3,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
DOSdZdoAHxBxROsfd8f5JaPdgIwT,78,12.02.1948,Saudi Arabia,Asia,9,Female,80,4079,81,4160,98.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
kVMRMcaPM2wMLqCQP6N1AKUBtZkj,38,10.11.1988,Afghanistan,Asia,0,Male,63,1953,1323,3276,59.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
krzhWns6W0f3lCWLoBAUTVQBHU3V,64,09.12.1962,Pakistan,Asia,9,Female,69,3306,282,3588,92.1,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
XsOXGMyFrKcd7XFkTPBqbMImqVt8,37,25.08.1989,Afghanistan,Asia,6,Non-binary / Other,64,1912,1416,3328,57.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
dRxQeHzAFI9tnkpZzFmYCROQ0aV2,73,03.02.1953,Poland,Europe,0,Male,73,3820,0,3796,100.6,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
6PiuuHkJ155HgL80XDQLHBxsK57D,32,12.03.1994,Cameroon,Africa,9,Female,63,1675,1601,3276,51.1,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
elucqXM3A10MFOC9G6urF2V7oa45,46,03.03.1980,Kenya,Africa,0,Male,65,2407,973,3380,71.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
Q7ARu99Kp3Fbjr8rsLAWvh28zXii,43,29.07.1983,Brazil,South America,9,Female,80,2229,1931,4160,53.6,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
upbtoxiiNspnBPY4S4ezOrC2z1Xg,23,01.08.2003,United States,North America,9,Female,80,1185,2975,4160,28.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
IEVcyeRsMFFxvuZe5k0Qki64GHAc,16,18.08.2010,Nigeria,Africa,0,Male,55,818,2042,2860,28.6,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
LVkFjQHr2ucenPYH1CXUkU4mAxBs,50,19.07.1976,United States,North America,9,Female,80,2596,1564,4160,62.4,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
6RWliCxbpa9DIZBeUzPonNv1U7RD,77,13.09.1949,Singapore,Asia,9,Female,86,3997,475,4472,89.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
0CNVduvwKn6WnNZkv5B4tkpV8uu4,28,05.11.1998,Ghana,Africa,0,Male,63,1432,1844,3276,43.7,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
4Ccgz8H7wKN1yNoyW2xa7rP3UAUm,44,26.10.1982,Japan,Asia,9,Female,87,2269,2255,4524,50.2,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
LvCQbOAkPqt0QrjrEbIudhSn7Jbh,25,06.12.2001,Peru,South America,9,Female,79,1271,2837,4108,30.9,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
pAMt3WeHbhYmrYuCiOEFC95wAMC4,21,05.07.2005,Philippines,Asia,5,Non-binary / Other,71,1085,2607,3692,29.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
J8bv3oNiSfhF27renvjtTPwYdCPG,47,19.06.1979,Pakistan,Asia,0,Male,67,2444,1040,3484,70.1,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
feNls4EStdmWPDxMqmFWi6lTQpSf,64,13.02.1962,Vietnam,Asia,0,Male,71,3349,343,3692,90.7,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
K9BrZWJfXfIcSOvJKdb5D4fXO4uz,52,24.01.1974,China,Asia,9,Female,80,2725,1435,4160,65.5,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
TToXSDmLQAkCHfEshVjVM2RF9cr1,21,07.02.2005,Bangladesh,Asia,9,Female,75,1106,2794,3900,28.4,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
NSJQswlZgJKFent7TRf7oA1yds52,49,02.10.1977,Mexico,North America,0,Male,73,2533,1263,3796,66.7,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
Q3fhFVst1gSWb3p7qwbEpGVvZEvR,21,28.01.2005,Yemen,Asia,9,Female,68,1107,2429,3536,31.3,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
xUhbmENTf8P8dVQB0bl1L1mA1bvL,45,08.03.1981,India,Asia,9,Female,71,2354,1338,3692,63.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
pS9pQdEUtYWJ1eOImls0Xz3Ws2HG,69,13.07.1957,India,Asia,9,Female,71,3588,104,3692,97.2,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
T0Ei0uHQQIurt1nV37W74GkUAH4H,37,15.04.1989,China,Asia,9,Female,80,1931,2229,4160,46.4,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
obqopwtAXGT6qyEfcoCvkByhwsFg,52,07.11.1974,Iraq,Asia,0,Male,70,2684,956,3640,73.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
gtnxezxgxbmxfLyUWvRq84ky8xU5,21,15.06.2005,Saudi Arabia,Asia,0,Male,77,1088,2916,4004,27.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
qbrXqQruJPWboafLz8jW78xK4QQO,45,15.08.1981,United States,North America,9,Female,80,2331,1829,4160,56.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
owWdKZNbWmbSJz4wHezQq3VbrGpq,63,13.04.1963,Philippines,Asia,9,Female,75,3288,612,3900,84.3,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
kEJSJ2hYKwrUAuifTR0RvADkaaz5,75,01.01.1951,Turkey,Asia,9,Female,81,3929,283,4212,93.3,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
msJWRtlthznokrTLSQQcfaI6hSrO,61,21.02.1965,Ukraine,Europe,9,Female,76,3191,761,3952,80.7,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
q96JIf5rM30Xtvj9YHNDPYS1OJIO,63,08.12.1963,Indonesia,Asia,9,Female,73,3254,542,3796,85.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
6DZvI2TeG9Dc3Xr56EJhze5pxO89,57,09.07.1969,Australia,Oceania,0,Male,81,2963,1249,4212,70.3,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
sTs4nTVGHOuSo9P8I0TCdI3Nvk5j,64,15.10.1962,Thailand,Asia,0,Male,73,3314,482,3796,87.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
UzJKMPzbHwSm9ZOwdtUPigSZl9DZ,51,18.01.1975,Russia,Europe,9,Female,76,2674,1278,3952,67.7,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
